Id,MS Zoning,Street,Lot Shape,Land Contour,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Sale Type,Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Total Bsmt SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,SalePrice
919,RL,Pave,Reg,Lvl,Crawfor,Norm,Norm,1Fam,2Story,Gambrel,CompShg,MetalSd,MetalSd,None,Gd,TA,BrkTil,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,WD ,53.0,10918,7,1926,2004,0.0,1276.0,2080,0.0,1,1,9,2,1926.0,1.0,282.0,0,0,234000
2804,RM,Pave,Reg,Lvl,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD ,37.0,4435,6,2004,2004,169.0,848.0,848,1.0,1,0,3,1,2004.0,2.0,420.0,140,0,155900
782,RL,Pave,Reg,Lvl,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Av,Unf,Unf,GasA,Ex,Y,FuseA,TA,Min2,TA,Attchd,Unf,TA,TA,Y,WD ,77.1,11250,4,1957,1989,0.0,1104.0,1788,1.0,1,0,8,2,1957.0,1.0,304.0,120,0,161500
956,RL,Pave,IR1,Lvl,Timber,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,Rec,GasA,Gd,Y,FuseA,Gd,Typ,Gd,Basment,RFn,TA,TA,Y,COD,86.5,14375,6,1958,1958,541.0,819.0,1344,0.0,1,0,7,1,1958.0,2.0,525.0,0,118,137500
187,RM,Pave,Reg,Lvl,OldTown,Norm,Norm,2fmCon,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Fa,BrkTil,TA,TA,Mn,Unf,Unf,Grav,Fa,N,FuseF,Fa,Typ,None,None,None,None,None,N,WD ,100.0,9045,5,1910,1950,0.0,840.0,2256,0.0,2,0,12,0,1910.0,0.0,0.0,0,18,76500
2074,RL,Pave,IR1,Lvl,ClearCr,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,WD ,97.0,10029,6,1988,1989,268.0,1151.0,2060,0.0,2,1,8,1,1988.0,2.0,521.0,0,228,211000
1039,RH,Pave,Reg,Lvl,NAmes,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,COD,34.0,4060,6,1998,1999,0.0,1405.0,1337,1.0,2,0,5,0,1998.0,2.0,511.0,144,68,181000
1210,RL,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,RFn,Gd,Gd,Y,WD ,82.0,9020,6,1966,1966,183.0,1127.0,1165,1.0,1,1,6,0,1966.0,2.0,490.0,0,129,174900
2710,RL,Pave,IR1,Lvl,Sawyer,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,Av,LwQ,ALQ,GasA,Ex,Y,SBrkr,TA,Typ,Fa,Attchd,RFn,TA,TA,Y,WD ,96.0,11777,5,1966,1966,97.0,1164.0,1320,1.0,1,0,6,2,1966.0,2.0,564.0,160,68,164500
44,RL,Pave,IR1,Lvl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,WD ,70.0,10171,7,2004,2004,168.0,1517.0,1535,0.0,2,0,7,0,2004.0,2.0,532.0,0,0,214000
1026,RL,Pave,Reg,Lvl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Mn,Unf,Unf,GasA,TA,Y,SBrkr,TA,Min1,TA,Attchd,Unf,TA,TA,Y,WD ,80.0,10400,7,1980,1988,280.0,738.0,2044,0.0,2,1,7,1,1980.0,2.0,489.0,28,73,185000
1343,RM,Pave,Reg,Lvl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,52.0,6240,4,1929,1950,0.0,704.0,1136,0.0,1,0,6,0,1990.0,1.0,336.0,0,365,123000
2248,RL,Pave,IR1,Bnk,Mitchel,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,Wd Shng,None,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Po,BuiltIn,RFn,TA,TA,Y,WD ,79.8,12150,6,1979,1979,0.0,1001.0,1299,1.0,2,0,5,1,1979.0,2.0,486.0,84,0,183500
1849,FV,Pave,Reg,Lvl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,WD ,24.0,2645,8,1999,2000,456.0,776.0,1441,0.0,2,1,5,0,1999.0,2.0,492.0,206,0,174000
2076,RL,Pave,IR1,Lvl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Mod,TA,Detchd,Unf,TA,TA,P,COD,111.4,22692,5,1953,1953,0.0,1073.0,1630,0.0,2,0,6,1,1953.0,2.0,649.0,0,64,130000
2641,RM,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,Gd,No,LwQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Detchd,Unf,Fa,TA,Y,WD ,60.0,9600,7,1925,1990,0.0,728.0,1641,0.0,1,1,6,1,1925.0,2.0,546.0,0,0,178000
5,RL,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,WD ,74.0,13830,5,1997,1998,0.0,928.0,1629,0.0,2,1,6,1,1997.0,2.0,482.0,212,34,189900
878,RM,Pave,Reg,Lvl,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,WD ,56.6,4435,6,2003,2004,170.0,848.0,848,1.0,1,0,4,0,2003.0,2.0,420.0,140,0,144000
1548,RM,Pave,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,Gd,BrkTil,TA,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,61.0,5890,6,1930,2007,0.0,816.0,816,0.0,1,0,5,0,2002.0,1.0,432.0,0,0,120500
841,RL,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,WD ,112.0,10859,5,1994,1995,0.0,1097.0,1097,0.0,1,1,6,0,1995.0,2.0,672.0,392,64,145000
1621,RL,Pave,Reg,Lvl,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,None,Attchd,RFn,TA,TA,Y,WD ,41.0,5330,8,2000,2000,0.0,1494.0,1652,1.0,2,0,6,0,2000.0,2.0,499.0,96,48,251000
218,RL,Pave,Reg,Lvl,Sawyer,Norm,Norm,Duplex,1Story,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,N,SBrkr,TA,Typ,None,None,None,None,None,Y,WD ,72.0,10778,4,1968,1968,0.0,1768.0,1768,0.0,2,0,8,0,1968.0,0.0,0.0,0,0,136500
1504,RL,Pave,Reg,Lvl,Edwards,Norm,Norm,Duplex,1Story,Gable,CompShg,WdShing,Wd Shng,BrkCmn,TA,TA,Slab,None,None,None,None,None,GasA,TA,N,FuseF,TA,Typ,None,None,None,None,None,N,WD ,74.0,6845,4,1955,1955,58.0,0.0,1152,0.0,2,0,6,0,1955.0,0.0,0.0,0,0,82500
946,I (all),Grvl,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Fa,Fa,CBlock,None,None,None,None,None,GasA,TA,N,FuseA,TA,Min1,None,Detchd,Unf,TA,TA,N,ConLD,109.0,21780,2,1910,1950,0.0,0.0,810,0.0,1,0,4,0,1975.0,1.0,280.0,119,24,57625
455,RL,Pave,IR1,Lvl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD ,80.0,10307,7,2007,2008,176.0,1350.0,1358,1.0,2,0,6,1,2008.0,2.0,484.0,192,26,212500
2906,RM,Pave,Reg,Lvl,Mitchel,Norm,Norm,Twnhs,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,WD ,32.0,4500,6,1998,1998,116.0,1216.0,1216,1.0,2,0,5,0,1998.0,2.0,402.0,0,125,164000
2878,RM,Pave,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,WD ,75.0,9060,6,1957,1957,327.0,967.0,1638,0.0,2,0,6,0,1957.0,1.0,384.0,0,21,139000
1173,FV,Pave,Reg,Lvl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,WD ,24.0,2160,7,1999,2000,212.0,600.0,1252,1.0,2,1,4,0,1999.0,2.0,462.0,0,48,160000
985,RL,Pave,Reg,Lvl,Mitchel,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,Wd Shng,None,TA,TA,PConc,Gd,TA,Av,GLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,Fa,Detchd,Unf,TA,TA,Y,WD ,70.0,7669,5,1992,1993,0.0,828.0,883,1.0,1,0,5,1,1998.0,2.0,698.0,100,32,149000
975,RL,Pave,Reg,Lvl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,WD ,62.0,9858,5,1968,1968,0.0,864.0,874,1.0,1,0,5,0,1968.0,1.0,288.0,33,0,130000
202,RM,Pave,IR1,Bnk,OldTown,RRAn,Feedr,1Fam,2Story,Gable,CompShg,Stucco,Stucco,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,50.0,10300,7,1921,1950,0.0,576.0,1710,0.0,2,0,9,0,1990.0,2.0,480.0,12,11,140000
528,FV,Pave,Reg,Lvl,Somerst,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,New,65.0,8125,8,2008,2009,288.0,1836.0,1836,0.0,2,0,8,1,2009.0,2.0,517.0,0,175,264500
2579,RL,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,FuseA,TA,Typ,TA,Attchd,Fin,TA,TA,Y,WD ,69.0,14850,5,1957,1957,0.0,1092.0,1092,1.0,1,0,6,1,1957.0,1.0,299.0,268,0,141000
1841,FV,Pave,IR1,Lvl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,New,35.0,4274,7,2006,2007,0.0,1241.0,1241,1.0,1,1,4,0,2007.0,2.0,569.0,0,116,199900
591,RL,Pave,Reg,Lvl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,80.0,9650,6,1977,1977,360.0,1350.0,1334,0.0,2,0,6,1,1977.0,2.0,630.0,0,16,167900
1897,RL,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,WD ,87.1,14585,6,1960,1987,85.0,1144.0,1429,0.0,1,0,7,2,1960.0,2.0,572.0,216,110,181900
70,FV,Pave,Reg,Lvl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,WD ,75.0,9000,8,2008,2008,36.0,1566.0,1566,1.0,2,0,7,0,2008.0,2.0,750.0,144,168,262500
590,RL,Pave,IR1,Lvl,NWAmes,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,Gd,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,84.7,13774,7,1977,1992,283.0,908.0,2288,0.0,1,2,8,2,1977.0,2.0,520.0,321,72,230000
1172,FV,Pave,IR1,Lvl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,CWD,50.0,5119,9,1999,2000,60.0,1698.0,1709,1.0,2,0,5,1,1999.0,2.0,506.0,97,65,328900
1714,RL,Pave,IR1,Lvl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,WD ,71.0,9254,8,2005,2005,210.0,1721.0,1721,1.0,2,0,7,0,2005.0,2.0,554.0,168,27,232698
829,RL,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,WD ,95.0,10324,8,2008,2008,140.0,1254.0,1254,1.0,2,0,5,0,2008.0,3.0,810.0,168,92,221800
1397,RL,Pave,Reg,Lvl,Sawyer,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Min1,None,2Types,Unf,TA,TA,N,WD ,63.0,8375,5,1941,1973,0.0,576.0,1350,1.0,1,1,6,0,1973.0,3.0,627.0,0,0,152400
877,RL,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,WD ,75.0,9750,7,2000,2001,171.0,1630.0,1630,0.0,2,0,6,1,2000.0,2.0,451.0,74,234,213000
2477,RL,Pave,IR1,Lvl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,WD ,74.0,7632,7,2005,2005,96.0,784.0,1585,0.0,2,1,7,0,2005.0,2.0,449.0,100,77,184900
2871,RL,Pave,Reg,Lvl,Crawfor,Norm,Norm,2fmCon,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,WD ,90.0,15750,5,1953,1953,56.0,1165.0,1336,1.0,1,0,5,2,1953.0,1.0,375.0,0,0,157000
2489,RL,Pave,IR1,Lvl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Min1,TA,Detchd,Unf,TA,TA,Y,WD ,71.1,9240,5,1962,2002,0.0,864.0,1211,0.0,1,0,6,1,1972.0,2.0,576.0,161,0,144000
1655,RL,Pave,Reg,Lvl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,80.0,10400,6,1979,1999,253.0,1259.0,1353,1.0,2,0,5,1,1979.0,2.0,478.0,240,141,192350
1891,RL,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,CWD,80.0,8800,7,1966,1966,202.0,1174.0,1200,0.0,2,0,6,1,1966.0,2.0,440.0,0,0,163500
1419,RL,Pave,Reg,Lvl,SawyerW,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Ex,Attchd,Unf,TA,TA,Y,WD ,86.0,11839,7,1990,1990,99.0,1475.0,2329,1.0,2,1,10,1,1990.0,2.0,514.0,192,121,262280
1473,RL,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,WD ,70.0,9135,7,2002,2003,113.0,1536.0,1536,1.0,2,0,7,0,2002.0,2.0,532.0,192,74,214000
2868,RL,Pave,IR1,Lvl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,Stone,Stone,None,TA,TA,PConc,TA,TA,No,ALQ,GLQ,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,WD ,90.0,14115,6,1956,2004,0.0,1073.0,1811,0.0,1,0,6,1,1956.0,2.0,470.0,0,0,230000
1695,RL,Pave,Reg,Lvl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,Gd,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,New,109.0,14154,7,2006,2006,350.0,1063.0,2172,0.0,2,1,9,1,2006.0,3.0,947.0,192,62,280000
2244,C (all),Pave,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,Gd,Y,FuseA,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,65.0,6565,4,1957,1980,0.0,1073.0,1073,1.0,1,0,6,0,1985.0,2.0,720.0,0,444,140000
169,RL,Pave,Reg,Lvl,NAmes,PosN,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,WD ,70.0,7700,6,1966,1966,351.0,756.0,1839,0.0,1,1,7,1,1966.0,2.0,442.0,0,124,155000
2670,C (all),Pave,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,None,Fa,Fa,BrkTil,TA,Fa,No,Unf,Unf,GasA,Fa,N,FuseP,Fa,Typ,None,None,None,None,None,N,ConLD,63.0,4761,3,1918,1950,0.0,1020.0,1020,0.0,1,0,5,0,1918.0,0.0,0.0,0,0,64500
247,RL,Pave,IR1,Lvl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,Gd,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,2Types,RFn,TA,TA,Y,WD ,87.0,12361,6,1993,1993,85.0,946.0,1802,0.0,2,1,8,1,2000.0,4.0,1017.0,450,92,218000
2137,RL,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,VinylSd,BrkFace,TA,TA,CBlock,TA,Ex,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Fa,Detchd,Unf,TA,TA,Y,WD ,72.0,9720,5,1977,1977,51.0,995.0,1009,0.0,2,0,6,1,1977.0,2.0,576.0,0,0,160000
1794,FV,Pave,Reg,Lvl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,New,72.0,8640,8,2007,2007,0.0,1338.0,1338,0.0,2,0,6,0,2007.0,2.0,598.0,0,141,208900
1498,RL,Pave,IR1,Lvl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,Slab,None,None,None,None,None,GasA,TA,Y,SBrkr,Ex,Typ,Gd,Attchd,Unf,TA,TA,Y,WD ,123.0,47007,5,1959,1996,0.0,0.0,3820,0.0,3,1,11,2,1959.0,2.0,624.0,0,372,284700
1164,FV,Pave,Reg,Lvl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,WD ,30.0,3180,7,2007,2007,0.0,689.0,1392,0.0,2,0,5,0,2007.0,2.0,540.0,0,102,146000
1179,RL,Pave,IR2,Lvl,Veenker,Norm,Norm,TwnhsE,1Story,Gable,CompShg,BrkFace,BrkFace,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,WD ,38.0,14963,8,1996,1996,0.0,1260.0,1288,1.0,1,1,4,2,1996.0,2.0,500.0,120,30,245500
1340,RM,Pave,Reg,Bnk,BrkSide,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,Fa,TA,Y,WD ,50.0,5000,6,1926,1950,0.0,992.0,1013,0.0,1,0,6,0,1926.0,1.0,160.0,0,0,113000
436,RL,Pave,IR1,Lvl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,WD ,129.0,16870,8,2004,2005,238.0,1782.0,1782,1.0,2,0,7,2,2004.0,3.0,932.0,99,82,296000
1636,RL,Pave,IR1,HLS,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,WD ,86.0,14157,9,2005,2006,200.0,1922.0,1922,1.0,2,0,8,1,2005.0,3.0,676.0,178,51,377426
421,RL,Pave,Reg,Lvl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,WD ,96.0,12456,10,2006,2007,230.0,1700.0,1718,1.0,2,0,7,1,2008.0,3.0,786.0,216,48,337500
457,RL,Pave,IR1,HLS,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Ex,Attchd,Fin,TA,TA,Y,WD ,100.0,14836,10,2004,2005,730.0,2492.0,2492,1.0,2,1,8,1,2004.0,3.0,949.0,226,235,552000
